ai_episode_id,ai_seat,ai_label,ai_start_ms,ai_end_ms,match_status
c90b231d-a1c7-462b-977d-610f43a0d46d,SEAT-ROOM-CALIB-01-15,HEAD_TURN_LEFT,30966.666666666668,34300.0,FP
bc97c5fd-c812-450b-a03d-29586fe84e24,SEAT-ROOM-CALIB-01-07,HEAD_TURN_RIGHT,32033.333333333336,33100.0,FP
b0ad34a6-e55a-4ed9-89a1-6b3de6234398,SEAT-ROOM-CALIB-01-08,HEAD_TURN_RIGHT,23900.0,34733.333333333336,FP
7961d92e-7e61-47c3-a8d7-e4b7d401ebea,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,33933.333333333336,34900.0,FP
8195f6a1-fd16-4de7-b704-8d01479b4020,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,34466.66666666667,35300.0,FP
01adf28e-dc9d-4f15-b571-2f92c1edfd8f,SEAT-ROOM-CALIB-01-16,HEAD_TURN_LEFT,33133.333333333336,34100.0,FP
146f9a86-dff3-43ed-b174-f10e1d853e6b,SEAT-ROOM-CALIB-01-05,HEAD_TURN_RIGHT,33666.66666666667,34233.333333333336,FP
846efd66-ed79-403e-9126-59de27550f34,SEAT-ROOM-CALIB-01-12,HEAD_TURN_RIGHT,34666.66666666667,36233.333333333336,FP
6afaa1c3-5db4-41d2-8c11-4f60c16b30df,SEAT-ROOM-CALIB-01-06,HEAD_TURN_LEFT,34166.66666666667,35100.0,FP
2d371cf6-de72-469e-b2d7-9199f230e9cb,SEAT-ROOM-CALIB-01-20,HEAD_TURN_LEFT,34200.0,36400.0,FP
7ecfff45-ef7c-42f1-924d-d8a82cf348e7,SEAT-ROOM-CALIB-01-08,HEAD_TURN_LEFT,36433.333333333336,37400.0,FP
1896e800-bf3d-4b48-b44e-39601ce671e0,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,34933.333333333336,37900.0,FP
0a8d0e13-123e-4833-9529-6ac3ef553659,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,36700.0,38233.333333333336,FP
a718a818-1201-44fd-b663-0f78a8416ae6,SEAT-ROOM-CALIB-01-18,HEAD_TURN_RIGHT,31300.000000000004,38333.333333333336,FP
b1d42ed1-dace-4794-b0a5-7a8fc09ec8a4,SEAT-ROOM-CALIB-01-17,HEAD_TURN_LEFT,36633.333333333336,37166.66666666667,FP
e3ef31b2-4ad6-4614-8797-5405701aed7e,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,36733.333333333336,37300.0,FP
3385b3ef-3280-4c57-bdf6-799c23d8c535,SEAT-ROOM-CALIB-01-18,HEAD_TURN_LEFT,37933.333333333336,38900.0,FP
1bb1df2e-4f30-4691-bf78-07f640604ffc,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,33633.333333333336,39400.0,FP
73f0a3d3-9256-4022-8229-b80a146ba8e3,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,37933.333333333336,39533.333333333336,FP
49d033a8-0dcd-4a2b-b826-1bcf891cb8cc,SEAT-ROOM-CALIB-01-20,HEAD_TURN_LEFT,37566.66666666667,38366.66666666667,FP
88ba22b4-4984-4aaa-9f15-b8871c7c6514,SEAT-ROOM-CALIB-01-06,HEAD_TURN_RIGHT,38066.66666666667,40033.333333333336,FP
9346224a-9854-4842-82d0-838eb096774d,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,39133.333333333336,39633.333333333336,FP
d33c4bbd-40f2-49a5-826a-b49276a3a970,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,39833.333333333336,41000.0,FP
11c8c67d-dc7c-41e3-baa2-1fd5baea12a3,SEAT-ROOM-CALIB-01-08,HEAD_TURN_RIGHT,41066.66666666667,41900.0,FP
fb85cabc-4d50-4986-83f0-bf043bd336a5,SEAT-ROOM-CALIB-01-16,HEAD_TURN_LEFT,41633.333333333336,42500.0,FP
e7de1488-1f90-4de1-8cfc-04146e031c3e,SEAT-ROOM-CALIB-01-20,HEAD_TURN_LEFT,40000.0,42566.66666666667,FP
8fdd290d-108a-4db7-9243-faa77fd00deb,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,41233.333333333336,43200.0,FP
9890b022-d25b-496b-9ada-850f844f6224,SEAT-ROOM-CALIB-01-12,HEAD_TURN_LEFT,41866.66666666667,43233.333333333336,FP
c2d9e958-b221-46a2-a6ed-a3c5c894a460,SEAT-ROOM-CALIB-01-08,HEAD_TURN_LEFT,41533.333333333336,43266.66666666667,FP
c9b8fc38-da4b-4e08-bab5-bb80cab7be7d,SEAT-ROOM-CALIB-01-06,HEAD_TURN_LEFT,40866.66666666667,42400.0,FP
4471d519-cf1a-4384-b779-698a53029ca7,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,42266.66666666667,43700.0,FP
8c7ba03a-c47f-445e-9fd9-f80a96f8dd36,SEAT-ROOM-CALIB-01-14,HEAD_TURN_RIGHT,25033.333333333336,44833.333333333336,FP
5b6bc15e-61e7-4e2b-b959-bbdc95f3264a,SEAT-ROOM-CALIB-01-09,HEAD_TURN_RIGHT,42666.66666666667,44933.333333333336,FP
2ff4d14c-d6af-456a-87ab-4f5e2f33695a,SEAT-ROOM-CALIB-01-14,HEAD_TURN_LEFT,44266.66666666667,45233.333333333336,FP
0a642038-a1b5-4a13-8dcf-2e21f429247f,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,43400.0,45366.66666666667,FP
